Date, MaxTemperature, MinTemperature, AvgTemperature, Precipitation, Snowfall, SnowDepth
5/27/1918,66,51,58.5, 0.00, M, M
5/28/1918,64,53,58.5, 0.09, M, M
5/29/1918,63,52,57.5, 0.09, M, M
5/30/1918,66,51,58.5, 0.00, M, M
5/31/1918,69,54,61.5, 0.00, M, M
6/1/1918,71,52,61.5, 0.00, M, M
6/2/1918,74,54,64, 0.00, M, M
6/3/1918,75,55,65, 0.00, M, M
6/4/1918,71,57,64, 0.00, M, M
6/5/1918,73,56,64.5, 0.00, M, M
6/6/1918,76,55,65.5, 0.00, M, M
6/7/1918,74,55,64.5, 0.00, M, M
6/8/1918,80,56,68, 0.00, M, M
6/9/1918,84,57,70.5, 0.00, M, M
6/10/1918,93,65,79, 0.01, M, M
6/11/1918,81,60,70.5, 0.00, M, M
6/12/1918,77,59,68, 0.00, M, M
6/13/1918,81,58,69.5, 0.00, M, M
6/14/1918,79,59,69, 0.00, M, M
6/15/1918,83,62,72.5, 0.01, M, M
6/16/1918,88,64,76, 0.00, M, M
6/17/1918,87,64,75.5, 0.00, M, M
6/18/1918,88,68,78, 0.00, M, M
6/19/1918,91,68,79.5, 0.00, M, M
6/20/1918,88,66,77, 0.00, M, M
6/21/1918,84,65,74.5, 0.00, M, M
6/22/1918,79,64,71.5, 0.00, M, M
6/23/1918,74,62,68, 0.00, M, M
6/24/1918,75,61,68, 0.00, M, M
6/25/1918,76,58,67, 0.00, M, M
6/26/1918,76,59,67.5, 0.00, M, M
6/27/1918,77,59,68, 0.00, M, M
6/28/1918,77,60,68.5, 0.00, M, M
6/29/1918,77,61,69, 0.00, M, M
6/30/1918,71,63,67, 0.01, M, M
7/1/1918,74,62,68, 0.09, M, M
7/2/1918,75,60,67.5, 0.00, M, M
7/3/1918,81,60,70.5, 0.00, M, M
7/4/1918,79,61,70, 0.00, M, M
7/5/1918,80,61,70.5, 0.00, M, M
7/6/1918,83,62,72.5, 0.00, M, M
7/7/1918,77,59,68, 0.00, M, M
7/8/1918,77,59,68, 0.00, M, M
7/9/1918,80,59,69.5, 0.00, M, M
7/10/1918,85,61,73, 0.00, M, M
7/11/1918,78,58,68, 0.00, M, M
7/12/1918,75,61,68, 0.00, M, M
7/13/1918,73,61,67, 0.00, M, M
7/14/1918,74,62,68, 0.00, M, M
7/15/1918,73,61,67, T, M, M
7/16/1918,78,59,68.5, 0.00, M, M
7/17/1918,80,58,69, 0.00, M, M
7/18/1918,90,62,76, 0.00, M, M
7/19/1918,91,68,79.5, 0.00, M, M
7/20/1918,87,62,74.5, 0.00, M, M
7/21/1918,78,61,69.5, 0.00, M, M
7/22/1918,76,61,68.5, 0.00, M, M
7/23/1918,78,61,69.5, 0.00, M, M
7/24/1918,76,60,68, 0.00, M, M
7/25/1918,77,60,68.5, 0.00, M, M
7/26/1918,77,60,68.5, 0.00, M, M
7/27/1918,75,60,67.5, 0.00, M, M
7/28/1918,75,59,67, 0.00, M, M
7/29/1918,79,60,69.5, 0.00, M, M
7/30/1918,83,61,72, 0.00, M, M
7/31/1918,88,64,76, 0.00, M, M
8/1/1918,88,68,78, 0.01, M, M
8/2/1918,95,73,84, 0.00, M, M
8/3/1918,100,71,85.5, 0.00, M, M
8/4/1918,87,66,76.5, 0.00, M, M
8/5/1918,84,66,75, 0.00, M, M
8/6/1918,86,65,75.5, 0.00, M, M
8/7/1918,81,65,73, 0.00, M, M
8/8/1918,79,63,71, 0.00, M, M
8/9/1918,74,62,68, 0.00, M, M
8/10/1918,74,62,68, 0.02, M, M
8/11/1918,75,61,68, 0.00, M, M
8/12/1918,75,61,68, 0.00, M, M
8/13/1918,71,61,66, 0.00, M, M
8/14/1918,73,61,67, T, M, M
8/15/1918,71,60,65.5, T, M, M
8/16/1918,73,58,65.5, 0.00, M, M
8/17/1918,75,58,66.5, 0.00, M, M
8/18/1918,78,59,68.5, 0.00, M, M
8/19/1918,78,62,70, 0.00, M, M
8/20/1918,76,61,68.5, 0.00, M, M
8/21/1918,75,59,67, 0.00, M, M
8/22/1918,77,59,68, 0.00, M, M
8/23/1918,78,57,67.5, 0.00, M, M
8/24/1918,81,62,71.5, 0.00, M, M
8/25/1918,84,62,73, 0.00, M, M
8/26/1918,85,63,74, 0.00, M, M
8/27/1918,89,66,77.5, 0.00, M, M
8/28/1918,86,67,76.5, 0.00, M, M
8/29/1918,84,65,74.5, 0.00, M, M
8/30/1918,82,64,73, 0.00, M, M
8/31/1918,80,64,72, 0.00, M, M
9/1/1918,77,61,69, 0.00, M, M
9/2/1918,80,60,70, 0.00, M, M
9/3/1918,75,61,68, 0.00, M, M
9/4/1918,78,60,69, 0.00, M, M
9/5/1918,82,58,70, 0.00, M, M
9/6/1918,81,61,71, 0.00, M, M
9/7/1918,82,61,71.5, 0.00, M, M
9/8/1918,78,61,69.5, 0.00, M, M
9/9/1918,79,58,68.5, 0.00, M, M
9/10/1918,92,62,77, 0.00, M, M
9/11/1918,99,74,86.5, 0.00, M, M
9/12/1918,90,75,82.5, 0.00, M, M
9/13/1918,79,68,73.5, 0.07, M, M
9/14/1918,75,66,70.5, 0.04, M, M
9/15/1918,72,65,68.5, 0.00, M, M
9/16/1918,71,64,67.5, 0.00, M, M
9/17/1918,76,65,70.5, 0.00, M, M
9/18/1918,77,63,70, 0.00, M, M
9/19/1918,77,62,69.5, 0.00, M, M
9/20/1918,80,61,70.5, 0.00, M, M
9/21/1918,77,60,68.5, T, M, M
9/22/1918,77,60,68.5, 0.00, M, M
9/23/1918,75,60,67.5, 0.00, M, M
9/24/1918,75,58,66.5, 0.00, M, M
9/25/1918,75,58,66.5, 0.00, M, M
9/26/1918,82,62,72, 0.20, M, M
9/27/1918,84,63,73.5, 0.24, M, M
9/28/1918,96,74,85, 0.00, M, M
9/29/1918,94,74,84, 0.00, M, M
9/30/1918,89,73,81, 0.00, M, M
10/1/1918,84,68,76, 0.00, M, M
10/2/1918,86,67,76.5, 0.00, M, M
10/3/1918,76,66,71, T, M, M
10/4/1918,79,67,73, 0.00, M, M
10/5/1918,79,63,71, 0.00, M, M
10/6/1918,75,63,69, 0.00, M, M
10/7/1918,76,59,67.5, 0.00, M, M
10/8/1918,71,65,68, 0.00, M, M
10/9/1918,73,62,67.5, 0.00, M, M
10/10/1918,79,59,69, 0.00, M, M
10/11/1918,98,61,79.5, 0.00, M, M
10/12/1918,94,62,78, 0.00, M, M
10/13/1918,86,62,74, 0.00, M, M
10/14/1918,83,64,73.5, T, M, M
10/15/1918,72,62,67, T, M, M
10/16/1918,75,59,67, 0.00, M, M
10/17/1918,74,59,66.5, 0.00, M, M
10/18/1918,80,56,68, 0.00, M, M
10/19/1918,84,58,71, 0.00, M, M
10/20/1918,76,63,69.5, 0.00, M, M
10/21/1918,76,60,68, 0.00, M, M
10/22/1918,74,60,67, 0.00, M, M
10/23/1918,75,58,66.5, 0.00, M, M
10/24/1918,75,52,63.5, 0.00, M, M
10/25/1918,75,57,66, 0.00, M, M
10/26/1918,79,55,67, 0.00, M, M
10/27/1918,83,55,69, 0.00, M, M
10/28/1918,82,58,70, 0.00, M, M
10/29/1918,91,67,79, 0.00, M, M
10/30/1918,92,70,81, 0.00, M, M
10/31/1918,96,70,83, 0.00, M, M
11/1/1918,84,59,71.5, 0.00, 0.0, M
11/2/1918,72,56,64, 0.00, 0.0, M
11/3/1918,70,57,63.5, 0.00, 0.0, M
11/4/1918,64,53,58.5, 0.03, 0.0, M
11/5/1918,66,48,57, 0.00, 0.0, M
11/6/1918,67,49,58, 0.00, 0.0, M
11/7/1918,70,49,59.5, 0.00, 0.0, M
11/8/1918,73,49,61, 0.00, 0.0, M
11/9/1918,82,55,68.5, 0.00, 0.0, M
11/10/1918,86,58,72, 0.00, 0.0, M
11/11/1918,79,56,67.5, 0.00, 0.0, M
11/12/1918,72,52,62, T, 0.0, M
11/13/1918,61,53,57, 0.35, 0.0, M
11/14/1918,67,52,59.5, T, 0.0, M
11/15/1918,67,55,61, 0.00, 0.0, M
11/16/1918,73,54,63.5, 0.00, 0.0, M
11/17/1918,70,58,64, 0.00, 0.0, M
11/18/1918,61,54,57.5, 0.86, 0.0, M
11/19/1918,62,54,58, 0.13, 0.0, M
11/20/1918,70,51,60.5, 0.00, 0.0, M
11/21/1918,77,54,65.5, 0.00, 0.0, M
11/22/1918,71,54,62.5, 0.00, 0.0, M
11/23/1918,62,51,56.5, 0.48, 0.0, M
11/24/1918,61,50,55.5, 0.00, 0.0, M
11/25/1918,66,49,57.5, 0.00, 0.0, M
11/26/1918,66,49,57.5, 0.00, 0.0, M
11/27/1918,61,49,55, 0.00, T, M
11/28/1918,62,48,55, 0.00, 0.0, M
11/29/1918,67,45,56, 0.00, 0.0, M
11/30/1918,69,48,58.5, 0.00, 0.0, M
12/1/1918,74,49,61.5, 0.00, 0.0, M
12/2/1918,80,56,68, 0.00, 0.0, M
12/3/1918,86,61,73.5, 0.00, 0.0, M
12/4/1918,77,57,67, 0.00, 0.0, M
12/5/1918,75,55,65, 0.00, 0.0, M
12/6/1918,62,52,57, 0.59, 0.0, M
12/7/1918,55,48,51.5, 0.90, 0.0, M
12/8/1918,62,46,54, 0.00, 0.0, M
12/9/1918,65,50,57.5, 0.00, 0.0, M
12/10/1918,68,49,58.5, 0.00, 0.0, M
12/11/1918,64,47,55.5, 0.00, 0.0, M
12/12/1918,64,47,55.5, 0.00, 0.0, M
12/13/1918,70,47,58.5, 0.00, 0.0, M
12/14/1918,75,54,64.5, 0.00, 0.0, M
12/15/1918,71,52,61.5, 0.00, 0.0, M
12/16/1918,68,48,58, 0.00, 0.0, M
12/17/1918,62,48,55, 0.00, 0.0, M
12/18/1918,68,47,57.5, 0.00, 0.0, M
12/19/1918,64,45,54.5, 0.00, 0.0, M
12/20/1918,57,45,51, 0.05, 0.0, M
12/21/1918,59,45,52, 0.00, 0.0, M
12/22/1918,63,45,54, 0.00, 0.0, M
12/23/1918,61,42,51.5, 0.00, 0.0, M
12/24/1918,60,40,50, 0.00, 0.0, M
12/25/1918,62,41,51.5, 0.00, 0.0, M
12/26/1918,64,44,54, 0.00, 0.0, M
12/27/1918,75,51,63, 0.00, 0.0, M
12/28/1918,76,51,63.5, 0.00, 0.0, M
12/29/1918,61,47,54, 0.00, 0.0, M
12/30/1918,55,41,48, 0.00, 0.0, M
12/31/1918,57,37,47, 0.00, 0.0, M
1/1/1919,57,37,47, 0.00, M, M
1/2/1919,59,36,47.5, 0.00, M, M
1/3/1919,70,41,55.5, 0.00, M, M
1/4/1919,77,43,60, 0.00, M, M
1/5/1919,79,55,67, 0.00, M, M
1/6/1919,74,52,63, 0.00, M, M
1/7/1919,78,51,64.5, 0.00, M, M
1/8/1919,76,55,65.5, 0.00, M, M
1/9/1919,77,58,67.5, 0.00, M, M
1/10/1919,77,57,67, 0.00, M, M
1/11/1919,69,51,60, T, M, M
1/12/1919,67,47,57, 0.00, M, M
1/13/1919,74,49,61.5, 0.00, M, M
1/14/1919,72,44,58, 0.00, M, M
1/15/1919,71,49,60, 0.00, M, M
1/16/1919,68,47,57.5, 0.00, M, M
1/17/1919,69,48,58.5, 0.00, M, M
1/18/1919,69,49,59, 0.00, M, M
1/19/1919,59,53,56, 0.05, M, M
1/20/1919,60,51,55.5, 0.04, M, M
1/21/1919,67,47,57, 0.00, M, M
1/22/1919,75,51,63, 0.00, M, M
1/23/1919,77,55,66, 0.00, M, M
1/24/1919,79,51,65, 0.00, M, M
1/25/1919,70,49,59.5, 0.00, M, M
1/26/1919,72,49,60.5, 0.00, M, M
1/27/1919,77,52,64.5, 0.00, M, M
1/28/1919,78,52,65, 0.00, M, M
1/29/1919,76,56,66, 0.00, M, M
1/30/1919,68,54,61, 0.03, M, M
1/31/1919,57,48,52.5, 0.84, M, M
2/1/1919,52,41,46.5, 0.16, T, M
2/2/1919,53,42,47.5, 0.05, 0.0, M
2/3/1919,59,41,50, 0.00, 0.0, M
2/4/1919,60,43,51.5, 0.00, 0.0, M
2/5/1919,60,48,54, 0.00, 0.0, M
2/6/1919,62,50,56, 0.00, 0.0, M
2/7/1919,62,50,56, 0.00, 0.0, M
2/8/1919,64,49,56.5, 0.00, 0.0, M
2/9/1919,59,52,55.5, T, 0.0, M
2/10/1919,59,52,55.5, 0.17, 0.0, M
2/11/1919,59,49,54, 0.33, 0.0, M
2/12/1919,64,46,55, 0.00, 0.0, M
2/13/1919,64,45,54.5, 0.00, 0.0, M
2/14/1919,61,47,54, 0.00, 0.0, M
2/15/1919,64,46,55, 0.00, 0.0, M
2/16/1919,73,49,61, 0.00, 0.0, M
2/17/1919,63,49,56, 0.00, 0.0, M
2/18/1919,64,43,53.5, 0.00, 0.0, M
2/19/1919,63,44,53.5, 0.00, 0.0, M
2/20/1919,59,49,54, T, 0.0, M
2/21/1919,61,44,52.5, 0.00, 0.0, M
2/22/1919,56,46,51, 0.03, 0.0, M
2/23/1919,56,46,51, 0.07, 0.0, M
2/24/1919,65,45,55, 0.00, 0.0, M
2/25/1919,67,43,55, 0.00, 0.0, M
2/26/1919,58,44,51, 0.21, 0.0, M
2/27/1919,65,47,56, 0.00, 0.0, M
2/28/1919,59,45,52, 0.00, 0.0, M
3/1/1919,62,47,54.5, 0.00, M, M
3/2/1919,60,45,52.5, T, M, M
3/3/1919,60,46,53, 0.03, M, M
3/4/1919,69,43,56, 0.00, M, M
3/5/1919,67,46,56.5, 0.00, M, M
3/6/1919,70,50,60, 0.00, M, M
3/7/1919,68,51,59.5, 0.00, M, M
3/8/1919,69,49,59, 0.00, M, M
3/9/1919,70,43,56.5, 0.00, M, M
3/10/1919,69,44,56.5, 0.00, M, M
3/11/1919,72,50,61, 0.00, M, M
3/12/1919,67,45,56, 0.00, M, M
3/13/1919,56,45,50.5, 0.95, M, M
3/14/1919,51,42,46.5, 0.66, M, M
3/15/1919,60,40,50, 0.00, M, M
3/16/1919,63,46,54.5, 0.00, M, M
3/17/1919,78,50,64, 0.00, M, M
3/18/1919,69,49,59, 0.01, M, M
3/19/1919,57,47,52, 0.34, M, M
3/20/1919,52,45,48.5, 0.17, M, M
3/21/1919,61,44,52.5, 0.00, M, M
3/22/1919,61,44,52.5, 0.02, M, M
3/23/1919,63,47,55, 0.00, M, M
3/24/1919,61,51,56, 0.00, M, M
3/25/1919,63,51,57, 0.00, M, M
3/26/1919,59,51,55, 0.00, M, M
3/27/1919,64,50,57, 0.00, M, M
3/28/1919,62,52,57, 0.00, M, M
3/29/1919,65,52,58.5, 0.00, M, M
3/30/1919,66,53,59.5, 0.00, M, M
3/31/1919,70,48,59, 0.00, M, M
4/1/1919,73,48,60.5, 0.00, M, M
4/2/1919,68,51,59.5, 0.00, M, M
4/3/1919,69,52,60.5, 0.00, M, M
4/4/1919,67,52,59.5, 0.00, M, M
4/5/1919,67,52,59.5, 0.00, M, M
4/6/1919,70,52,61, 0.00, M, M
4/7/1919,68,54,61, 0.00, M, M
4/8/1919,69,50,59.5, 0.00, M, M
4/9/1919,69,51,60, 0.00, M, M
4/10/1919,73,51,62, 0.00, M, M
4/11/1919,75,53,64, 0.00, M, M
4/12/1919,70,52,61, 0.00, M, M
4/13/1919,70,53,61.5, 0.00, M, M
4/14/1919,77,53,65, 0.00, M, M
4/15/1919,82,56,69, 0.00, M, M
4/16/1919,81,58,69.5, 0.00, M, M
4/17/1919,70,52,61, 0.00, M, M
4/18/1919,73,52,62.5, 0.00, M, M
4/19/1919,69,54,61.5, 0.00, M, M
4/20/1919,71,52,61.5, 0.00, M, M
4/21/1919,70,50,60, 0.00, M, M
4/22/1919,72,53,62.5, 0.00, M, M
4/23/1919,65,54,59.5, 0.00, M, M
4/24/1919,65,53,59, 0.00, M, M
4/25/1919,63,50,56.5, 0.00, M, M
4/26/1919,57,49,53, 0.17, M, M
4/27/1919,61,49,55, 0.00, M, M
4/28/1919,66,53,59.5, 0.00, M, M
4/29/1919,67,52,59.5, 0.00, M, M
4/30/1919,68,54,61, 0.00, M, M
5/1/1919,67,53,60, 0.00, M, M
5/2/1919,60,54,57, 0.00, M, M
5/3/1919,63,54,58.5, 0.02, M, M
5/4/1919,64,53,58.5, 0.00, M, M
5/5/1919,62,53,57.5, 0.00, M, M
5/6/1919,64,50,57, 0.00, M, M
5/7/1919,62,53,57.5, 0.00, M, M
5/8/1919,67,55,61, 0.00, M, M
5/9/1919,68,53,60.5, 0.00, M, M
5/10/1919,69,54,61.5, 0.00, M, M
5/11/1919,74,54,64, 0.00, M, M
5/12/1919,72,54,63, 0.00, M, M
5/13/1919,72,55,63.5, 0.00, M, M
5/14/1919,70,55,62.5, 0.00, M, M
5/15/1919,68,55,61.5, 0.00, M, M
5/16/1919,68,54,61, 0.00, M, M
5/17/1919,72,54,63, 0.00, M, M
5/18/1919,68,55,61.5, 0.00, M, M
5/19/1919,66,55,60.5, 0.00, M, M
5/20/1919,70,56,63, 0.00, M, M
5/21/1919,67,56,61.5, 0.13, M, M
5/22/1919,63,56,59.5, 0.03, M, M
5/23/1919,67,54,60.5, 0.00, M, M
5/24/1919,67,56,61.5, 0.00, M, M
5/25/1919,70,57,63.5, 0.00, M, M
5/26/1919,75,56,65.5, 0.00, M, M
5/27/1919,76,59,67.5, 0.00, M, M
5/28/1919,71,60,65.5, 0.01, M, M
5/29/1919,71,59,65, 0.00, M, M
5/30/1919,70,58,64, 0.00, M, M
5/31/1919,70,58,64, 0.00, M, M
6/1/1919,81,56,68.5, 0.00, M, M
6/2/1919,95,64,79.5, 0.00, M, M
6/3/1919,96,65,80.5, 0.00, M, M
6/4/1919,87,59,73, 0.00, M, M
6/5/1919,81,56,68.5, 0.00, M, M
6/6/1919,71,56,63.5, 0.00, M, M
6/7/1919,71,57,64, 0.00, M, M
6/8/1919,73,57,65, 0.00, M, M
6/9/1919,73,58,65.5, 0.00, M, M
6/10/1919,73,59,66, 0.00, M, M
6/11/1919,70,57,63.5, 0.00, M, M
6/12/1919,70,54,62, 0.00, M, M
6/13/1919,74,53,63.5, 0.00, M, M
6/14/1919,75,55,65, 0.00, M, M
6/15/1919,74,55,64.5, 0.00, M, M
6/16/1919,74,57,65.5, 0.00, M, M
6/17/1919,75,56,65.5, 0.00, M, M
6/18/1919,84,59,71.5, 0.00, M, M
6/19/1919,88,60,74, 0.00, M, M
6/20/1919,83,59,71, 0.00, M, M
6/21/1919,84,61,72.5, 0.00, M, M
6/22/1919,88,60,74, 0.00, M, M
6/23/1919,92,66,79, 0.00, M, M
6/24/1919,80,61,70.5, 0.00, M, M
6/25/1919,78,56,67, 0.00, M, M
6/26/1919,81,55,68, 0.00, M, M
6/27/1919,78,58,68, 0.00, M, M
6/28/1919,78,57,67.5, 0.00, M, M
6/29/1919,77,56,66.5, 0.00, M, M
6/30/1919,77,58,67.5, 0.00, M, M
7/1/1919,75,55,65, 0.00, M, M
7/2/1919,80,57,68.5, 0.00, M, M
7/3/1919,79,56,67.5, 0.00, M, M
7/4/1919,77,57,67, 0.00, M, M
7/5/1919,76,56,66, 0.00, M, M
7/6/1919,75,55,65, 0.00, M, M
7/7/1919,85,60,72.5, 0.00, M, M
7/8/1919,87,64,75.5, 0.00, M, M
7/9/1919,86,64,75, 0.00, M, M
7/10/1919,87,63,75, 0.00, M, M
7/11/1919,81,63,72, 0.00, M, M
7/12/1919,80,62,71, 0.00, M, M
7/13/1919,82,62,72, 0.00, M, M
7/14/1919,83,64,73.5, 0.00, M, M
7/15/1919,79,63,71, 0.00, M, M
7/16/1919,84,63,73.5, 0.00, M, M
7/17/1919,84,66,75, 0.00, M, M
7/18/1919,81,65,73, 0.00, M, M
7/19/1919,80,64,72, 0.00, M, M
7/20/1919,76,62,69, 0.00, M, M
7/21/1919,80,63,71.5, 0.00, M, M
7/22/1919,83,64,73.5, 0.00, M, M
7/23/1919,87,66,76.5, 0.00, M, M
7/24/1919,86,67,76.5, 0.00, M, M
7/25/1919,84,63,73.5, 0.00, M, M
7/26/1919,79,61,70, 0.00, M, M
7/27/1919,78,61,69.5, 0.00, M, M
7/28/1919,75,60,67.5, 0.00, M, M
7/29/1919,75,60,67.5, 0.00, M, M
7/30/1919,77,57,67, 0.00, M, M
7/31/1919,76,60,68, 0.00, M, M
8/1/1919,77,60,68.5, 0.00, M, M
8/2/1919,77,60,68.5, 0.00, M, M
8/3/1919,77,59,68, 0.00, M, M
8/4/1919,74,59,66.5, 0.00, M, M
8/5/1919,75,60,67.5, 0.00, M, M
8/6/1919,75,61,68, 0.00, M, M
8/7/1919,76,59,67.5, 0.00, M, M
8/8/1919,77,59,68, 0.00, M, M
8/9/1919,79,59,69, 0.00, M, M
8/10/1919,76,58,67, 0.00, M, M
8/11/1919,84,57,70.5, 0.00, M, M
8/12/1919,89,60,74.5, 0.00, M, M
8/13/1919,86,62,74, 0.00, M, M
8/14/1919,81,58,69.5, 0.00, M, M
8/15/1919,77,55,66, 0.00, M, M
8/16/1919,83,60,71.5, T, M, M
8/17/1919,85,63,74, 0.00, M, M
8/18/1919,80,62,71, 0.00, M, M
8/19/1919,84,64,74, 0.00, M, M
8/20/1919,81,61,71, 0.00, M, M
8/21/1919,81,63,72, 0.00, M, M
8/22/1919,82,61,71.5, 0.00, M, M
8/23/1919,79,60,69.5, 0.00, M, M
8/24/1919,78,61,69.5, 0.00, M, M
8/25/1919,86,64,75, 0.00, M, M
8/26/1919,86,63,74.5, 0.00, M, M
8/27/1919,84,60,72, 0.00, M, M
8/28/1919,77,60,68.5, 0.00, M, M
8/29/1919,78,62,70, 0.00, M, M
8/30/1919,77,62,69.5, 0.00, M, M
8/31/1919,82,61,71.5, 0.00, M, M
9/1/1919,79,60,69.5, 0.00, M, M
9/2/1919,77,59,68, 0.00, M, M
9/3/1919,78,58,68, 0.00, M, M
9/4/1919,77,54,65.5, 0.00, M, M
9/5/1919,83,55,69, 0.00, M, M
9/6/1919,74,61,67.5, 0.00, M, M
9/7/1919,74,59,66.5, 0.00, M, M
9/8/1919,73,59,66, 0.00, M, M
9/9/1919,78,59,68.5, 0.00, M, M
9/10/1919,80,58,69, 0.00, M, M
9/11/1919,86,61,73.5, 0.00, M, M
9/12/1919,92,65,78.5, 0.00, M, M
9/13/1919,88,60,74, 0.00, M, M
9/14/1919,81,53,67, 0.00, M, M
9/15/1919,80,58,69, 0.00, M, M
9/16/1919,81,61,71, 0.00, M, M
9/17/1919,75,56,65.5, 0.00, M, M
9/18/1919,75,58,66.5, 0.00, M, M
9/19/1919,74,59,66.5, 0.00, M, M
9/20/1919,73,61,67, 0.00, M, M
9/21/1919,71,61,66, 0.00, M, M
9/22/1919,75,60,67.5, 0.00, M, M
9/23/1919,90,56,73, 0.00, M, M
9/24/1919,89,59,74, 0.00, M, M
9/25/1919,85,57,71, 0.00, M, M
9/26/1919,79,62,70.5, T, M, M
9/27/1919,67,61,64, 0.68, M, M
9/28/1919,66,58,62, 0.07, M, M
9/29/1919,68,58,63, 0.47, M, M
9/30/1919,69,56,62.5, 0.07, M, M
10/1/1919,71,53,62, 0.00, M, M
10/2/1919,69,56,62.5, 0.00, M, M
10/3/1919,72,57,64.5, 0.00, M, M
10/4/1919,76,54,65, 0.00, M, M
10/5/1919,80,52,66, 0.00, M, M
10/6/1919,84,56,70, 0.00, M, M
10/7/1919,86,62,74, 0.00, M, M
10/8/1919,74,59,66.5, 0.00, M, M
10/9/1919,66,58,62, 0.00, M, M
10/10/1919,72,58,65, 0.00, M, M
10/11/1919,85,57,71, 0.00, M, M
10/12/1919,80,57,68.5, 0.00, M, M
10/13/1919,74,57,65.5, 0.00, M, M
10/14/1919,70,57,63.5, 0.00, M, M
10/15/1919,72,55,63.5, 0.00, M, M
10/16/1919,88,56,72, 0.00, M, M
10/17/1919,85,58,71.5, 0.00, M, M
10/18/1919,71,56,63.5, 0.00, M, M
10/19/1919,72,50,61, 0.00, M, M
10/20/1919,72,54,63, 0.00, M, M
10/21/1919,75,49,62, 0.00, M, M
10/22/1919,73,54,63.5, 0.00, M, M
10/23/1919,67,56,61.5, 0.00, M, M
10/24/1919,64,53,58.5, 0.55, M, M
10/25/1919,62,51,56.5, 0.01, M, M
10/26/1919,63,49,56, 0.00, M, M
10/27/1919,69,47,58, 0.00, M, M
10/28/1919,72,51,61.5, 0.00, M, M
10/29/1919,68,50,59, 0.00, M, M
10/30/1919,67,50,58.5, 0.00, M, M
10/31/1919,75,50,62.5, 0.00, M, M
11/1/1919,77,54,65.5, 0.00, 0.0, M
11/2/1919,75,54,64.5, 0.00, 0.0, M
11/3/1919,72,51,61.5, 0.00, 0.0, M
11/4/1919,66,48,57, 0.00, 0.0, M
11/5/1919,67,53,60, 0.00, 0.0, M
11/6/1919,68,49,58.5, 0.00, 0.0, M
11/7/1919,65,52,58.5, T, 0.0, M
11/8/1919,66,49,57.5, 0.00, 0.0, M
11/9/1919,68,48,58, 0.00, 0.0, M
11/10/1919,71,47,59, 0.00, 0.0, M
11/11/1919,70,48,59, 0.00, 0.0, M
11/12/1919,79,49,64, 0.00, 0.0, M
11/13/1919,82,55,68.5, 0.00, 0.0, M
11/14/1919,82,57,69.5, 0.00, 0.0, M
11/15/1919,80,54,67, 0.00, 0.0, M
11/16/1919,88,58,73, 0.00, 0.0, M
11/17/1919,86,62,74, 0.00, 0.0, M
11/18/1919,79,56,67.5, 0.00, 0.0, M
11/19/1919,65,50,57.5, 0.00, 0.0, M
11/20/1919,74,50,62, 0.00, 0.0, M
11/21/1919,82,60,71, 0.00, 0.0, M
11/22/1919,77,62,69.5, 0.00, 0.0, M
11/23/1919,75,59,67, 0.00, 0.0, M
11/24/1919,79,58,68.5, 0.00, 0.0, M
11/25/1919,61,56,58.5, T, 0.0, M
11/26/1919,57,48,52.5, 0.22, 0.0, M
11/27/1919,54,40,47, 0.24, T, M
11/28/1919,56,37,46.5, 0.00, 0.0, M
11/29/1919,61,41,51, 0.00, 0.0, M
11/30/1919,60,43,51.5, 0.00, 0.0, M
12/1/1919,62,49,55.5, 0.00, 0.0, M
12/2/1919,62,47,54.5, 0.00, 0.0, M
12/3/1919,65,47,56, 0.17, 0.0, M
12/4/1919,56,49,52.5, 1.07, 0.0, M
12/5/1919,59,48,53.5, 0.23, 0.0, M
12/6/1919,59,49,54, 0.26, 0.0, M
12/7/1919,58,44,51, 0.00, 0.0, M
12/8/1919,60,46,53, 0.00, 0.0, M
12/9/1919,62,45,53.5, 0.00, 0.0, M
12/10/1919,63,47,55, 0.00, 0.0, M
12/11/1919,56,46,51, 0.25, 0.0, M
12/12/1919,58,49,53.5, 0.01, 0.0, M
12/13/1919,61,44,52.5, 0.00, 0.0, M
12/14/1919,67,46,56.5, 0.00, 0.0, M
12/15/1919,70,48,59, 0.00, 0.0, M
12/16/1919,74,50,62, 0.00, 0.0, M
12/17/1919,74,51,62.5, 0.00, 0.0, M
12/18/1919,72,51,61.5, 0.00, 0.0, M
12/19/1919,71,50,60.5, 0.00, 0.0, M
12/20/1919,75,51,63, 0.00, 0.0, M
12/21/1919,77,52,64.5, 0.00, 0.0, M
12/22/1919,72,51,61.5, 0.00, 0.0, M
12/23/1919,67,46,56.5, 0.00, 0.0, M
12/24/1919,82,45,63.5, 0.00, 0.0, M
12/25/1919,80,59,69.5, 0.00, 0.0, M
12/26/1919,81,61,71, 0.00, 0.0, M
12/27/1919,83,55,69, 0.00, 0.0, M
12/28/1919,87,55,71, 0.00, 0.0, M
12/29/1919,81,57,69, 0.00, 0.0, M
12/30/1919,72,47,59.5, 0.00, 0.0, M
12/31/1919,59,43,51, 0.00, 0.0, M
1/1/1920,63,47,55, 0.00, M, M
1/2/1920,74,55,64.5, 0.00, M, M
1/3/1920,65,55,60, 0.08, M, M
1/4/1920,65,53,59, 0.19, M, M
1/5/1920,61,50,55.5, 0.00, M, M
1/6/1920,59,45,52, 0.00, M, M
